axis,level,method,seed,success,ci95_success,utility,ci95_utility,false_revision,ci95_false_revision,missed_violation,ci95_missed_violation,n
hidden_rule_drift,0.333333,proposed_intervention_violation_revision_v4_1,5,0.541174,0.003440,0.100942,0.004706,0.285418,0.002343,0.347857,0.002425,96
hidden_rule_drift,0.333333,proposed_intervention_violation_revision_v4_1,6,0.532942,0.002424,0.093566,0.003205,0.283856,0.002182,0.348230,0.001920,96
hidden_rule_drift,0.333333,proposed_intervention_violation_revision_v4_1,7,0.540533,0.003517,0.103468,0.003685,0.282845,0.001996,0.345146,0.001861,96
hidden_rule_drift,0.333333,proposed_intervention_violation_revision_v4_1,8,0.535966,0.002910,0.093979,0.003324,0.286849,0.001886,0.346316,0.002477,96
hidden_rule_drift,0.333333,proposed_intervention_violation_revision_v4_1,9,0.536460,0.003327,0.096703,0.003829,0.285295,0.001935,0.346228,0.002034,96
hidden_rule_drift,0.333333,scalar_uncertainty_trigger,0,0.315549,0.003645,-0.686068,0.003643,0.483860,0.001890,0.595296,0.001585,96
hidden_rule_drift,0.333333,scalar_uncertainty_trigger,1,0.316534,0.004344,-0.685165,0.005372,0.488631,0.002017,0.591794,0.001817,96
hidden_rule_drift,0.333333,scalar_uncertainty_trigger,2,0.317105,0.003309,-0.685266,0.003814,0.487380,0.001946,0.594033,0.002250,96
hidden_rule_drift,0.333333,scalar_uncertainty_trigger,3,0.312404,0.003573,-0.690476,0.004289,0.489165,0.002202,0.592649,0.001976,96
hidden_rule_drift,0.333333,scalar_uncertainty_trigger,4,0.313203,0.003310,-0.694867,0.003985,0.490500,0.002689,0.597826,0.001909,96
hidden_rule_drift,0.333333,scalar_uncertainty_trigger,5,0.310742,0.003154,-0.691087,0.004386,0.487216,0.001970,0.592068,0.001991,96
hidden_rule_drift,0.333333,scalar_uncertainty_trigger,6,0.312442,0.003205,-0.692782,0.003874,0.489429,0.001699,0.591321,0.001964,96
hidden_rule_drift,0.333333,scalar_uncertainty_trigger,7,0.312217,0.004171,-0.689642,0.005685,0.487990,0.001689,0.593802,0.001610,96
hidden_rule_drift,0.333333,scalar_uncertainty_trigger,8,0.312237,0.003561,-0.689970,0.003891,0.489588,0.001897,0.593049,0.001765,96
hidden_rule_drift,0.333333,scalar_uncertainty_trigger,9,0.311926,0.003728,-0.693005,0.004447,0.489133,0.001516,0.595721,0.001720,96
hidden_rule_drift,0.500000,causal_intervention_belief_revision_v5,0,0.616775,0.003169,0.496426,0.004658,0.141349,0.001925,0.236125,0.001739,96
hidden_rule_drift,0.500000,causal_intervention_belief_revision_v5,1,0.613404,0.003157,0.495416,0.003904,0.141394,0.002027,0.235335,0.002133,96
hidden_rule_drift,0.500000,causal_intervention_belief_revision_v5,2,0.611516,0.003600,0.494069,0.004522,0.142605,0.001840,0.234737,0.002524,96
hidden_rule_drift,0.500000,causal_intervention_belief_revision_v5,3,0.609429,0.004828,0.489769,0.006269,0.142887,0.002259,0.234368,0.001865,96
hidden_rule_drift,0.500000,causal_intervention_belief_revision_v5,4,0.614398,0.003066,0.496077,0.003453,0.138099,0.001737,0.236753,0.001651,96
hidden_rule_drift,0.500000,causal_intervention_belief_revision_v5,5,0.611356,0.004226,0.492813,0.005157,0.139737,0.001783,0.235928,0.002122,96
hidden_rule_drift,0.500000,causal_intervention_belief_revision_v5,6,0.610655,0.003699,0.494375,0.004471,0.139306,0.002031,0.234382,0.001899,96
hidden_rule_drift,0.500000,causal_intervention_belief_revision_v5,7,0.610734,0.003456,0.493221,0.003677,0.140898,0.001694,0.236166,0.001766,96
hidden_rule_drift,0.500000,causal_intervention_belief_revision_v5,8,0.617833,0.003497,0.501690,0.004590,0.138514,0.002271,0.232915,0.002024,96
hidden_rule_drift,0.500000,causal_intervention_belief_revision_v5,9,0.615997,0.002922,0.494123,0.003218,0.147073,0.001762,0.233562,0.002071,96
hidden_rule_drift,0.500000,human_intervention_revision,0,0.425561,0.003768,-0.288357,0.005050,0.386802,0.002236,0.457282,0.001777,96
hidden_rule_drift,0.500000,human_intervention_revision,1,0.413423,0.003554,-0.299954,0.004395,0.385231,0.002306,0.460112,0.001599,96
hidden_rule_drift,0.500000,human_intervention_revision,2,0.415257,0.003049,-0.297770,0.004321,0.385059,0.002019,0.457984,0.001593,96
hidden_rule_drift,0.500000,human_intervention_revision,3,0.416690,0.003461,-0.294508,0.004161,0.386393,0.001501,0.454857,0.001860,96
hidden_rule_drift,0.500000,human_intervention_revision,4,0.413423,0.004162,-0.299054,0.004606,0.384421,0.002159,0.460101,0.001710,96
hidden_rule_drift,0.500000,human_intervention_revision,5,0.413479,0.003583,-0.301265,0.004655,0.386713,0.001849,0.457507,0.002360,96
hidden_rule_drift,0.500000,human_intervention_revision,6,0.413355,0.003355,-0.295168,0.003736,0.383209,0.002087,0.457241,0.001582,96
hidden_rule_drift,0.500000,human_intervention_revision,7,0.415115,0.004008,-0.294055,0.004851,0.380403,0.001964,0.460031,0.002209,96
hidden_rule_drift,0.500000,human_intervention_revision,8,0.417922,0.002658,-0.297648,0.003312,0.387452,0.001503,0.460923,0.001555,96
hidden_rule_drift,0.500000,human_intervention_revision,9,0.415461,0.004384,-0.297106,0.005190,0.383995,0.002005,0.458509,0.001931,96
hidden_rule_drift,0.500000,proposed_intervention_violation_revision_v4_1,0,0.538931,0.003538,0.097885,0.003686,0.289878,0.002010,0.348434,0.001948,96
hidden_rule_drift,0.500000,proposed_intervention_violation_revision_v4_1,1,0.538417,0.003379,0.101327,0.003981,0.287614,0.001737,0.350457,0.002463,96
hidden_rule_drift,0.500000,proposed_intervention_violation_revision_v4_1,2,0.529565,0.003386,0.093904,0.004161,0.289831,0.002046,0.346899,0.001892,96
hidden_rule_drift,0.500000,proposed_intervention_violation_revision_v4_1,3,0.536364,0.003150,0.100180,0.004549,0.288954,0.001944,0.346758,0.002238,96
hidden_rule_drift,0.500000,proposed_intervention_violation_revision_v4_1,4,0.528015,0.004374,0.086856,0.005012,0.289085,0.001827,0.351087,0.001990,96
hidden_rule_drift,0.500000,proposed_intervention_violation_revision_v4_1,5,0.536757,0.003440,0.095642,0.004706,0.289834,0.002343,0.350948,0.002425,96
hidden_rule_drift,0.500000,proposed_intervention_violation_revision_v4_1,6,0.528525,0.002424,0.088266,0.003205,0.288272,0.002182,0.351321,0.001920,96
hidden_rule_drift,0.500000,proposed_intervention_violation_revision_v4_1,7,0.536116,0.003517,0.098168,0.003685,0.287261,0.001996,0.348238,0.001861,96
hidden_rule_drift,0.500000,proposed_intervention_violation_revision_v4_1,8,0.531549,0.002910,0.088679,0.003324,0.291265,0.001886,0.349408,0.002477,96
hidden_rule_drift,0.500000,proposed_intervention_violation_revision_v4_1,9,0.532043,0.003327,0.091403,0.003829,0.289712,0.001935,0.349320,0.002034,96
hidden_rule_drift,0.500000,scalar_uncertainty_trigger,0,0.307249,0.003645,-0.696028,0.003643,0.492160,0.001890,0.601106,0.001585,96
hidden_rule_drift,0.500000,scalar_uncertainty_trigger,1,0.308234,0.004344,-0.695125,0.005372,0.496931,0.002017,0.597604,0.001817,96
hidden_rule_drift,0.500000,scalar_uncertainty_trigger,2,0.308805,0.003309,-0.695226,0.003814,0.495680,0.001946,0.599843,0.002250,96
hidden_rule_drift,0.500000,scalar_uncertainty_trigger,3,0.304104,0.003573,-0.700436,0.004289,0.497465,0.002202,0.598459,0.001976,96
hidden_rule_drift,0.500000,scalar_uncertainty_trigger,4,0.304903,0.003310,-0.704827,0.003985,0.498800,0.002689,0.603636,0.001909,96
hidden_rule_drift,0.500000,scalar_uncertainty_trigger,5,0.302442,0.003154,-0.701047,0.004386,0.495516,0.001970,0.597878,0.001991,96
hidden_rule_drift,0.500000,scalar_uncertainty_trigger,6,0.304142,0.003205,-0.702742,0.003874,0.497729,0.001699,0.597131,0.001964,96
hidden_rule_drift,0.500000,scalar_uncertainty_trigger,7,0.303917,0.004171,-0.699602,0.005685,0.496290,0.001689,0.599612,0.001610,96
hidden_rule_drift,0.500000,scalar_uncertainty_trigger,8,0.303937,0.003561,-0.699930,0.003891,0.497888,0.001897,0.598859,0.001765,96
hidden_rule_drift,0.500000,scalar_uncertainty_trigger,9,0.303626,0.003728,-0.702965,0.004447,0.497433,0.001516,0.601531,0.001720,96
hidden_rule_drift,0.666667,causal_intervention_belief_revision_v5,0,0.615109,0.003169,0.494426,0.004658,0.143016,0.001925,0.237291,0.001739,96
hidden_rule_drift,0.666667,causal_intervention_belief_revision_v5,1,0.611737,0.003157,0.493416,0.003904,0.143061,0.002027,0.236501,0.002133,96
hidden_rule_drift,0.666667,causal_intervention_belief_revision_v5,2,0.609849,0.003600,0.492069,0.004522,0.144271,0.001840,0.235903,0.002524,96
hidden_rule_drift,0.666667,causal_intervention_belief_revision_v5,3,0.607763,0.004828,0.487769,0.006269,0.144554,0.002259,0.235534,0.001865,96
hidden_rule_drift,0.666667,causal_intervention_belief_revision_v5,4,0.612732,0.003066,0.494077,0.003453,0.139766,0.001737,0.237919,0.001651,96
hidden_rule_drift,0.666667,causal_intervention_belief_revision_v5,5,0.609690,0.004226,0.490813,0.005157,0.141404,0.001783,0.237095,0.002122,96
hidden_rule_drift,0.666667,causal_intervention_belief_revision_v5,6,0.608988,0.003699,0.492375,0.004471,0.140973,0.002031,0.235548,0.001899,96
hidden_rule_drift,0.666667,causal_intervention_belief_revision_v5,7,0.609067,0.003456,0.491221,0.003677,0.142565,0.001694,0.237333,0.001766,96
hidden_rule_drift,0.666667,causal_intervention_belief_revision_v5,8,0.616167,0.003497,0.499690,0.004590,0.140180,0.002271,0.234082,0.002024,96
hidden_rule_drift,0.666667,causal_intervention_belief_revision_v5,9,0.614330,0.002922,0.492123,0.003218,0.148739,0.001762,0.234729,0.002071,96
hidden_rule_drift,0.666667,human_intervention_revision,0,0.419228,0.003768,-0.295957,0.005050,0.393135,0.002236,0.461716,0.001777,96
hidden_rule_drift,0.666667,human_intervention_revision,1,0.407090,0.003554,-0.307554,0.004395,0.391564,0.002306,0.464545,0.001599,96
hidden_rule_drift,0.666667,human_intervention_revision,2,0.408923,0.003049,-0.305370,0.004321,0.391392,0.002019,0.462418,0.001593,96
hidden_rule_drift,0.666667,human_intervention_revision,3,0.410357,0.003461,-0.302108,0.004161,0.392726,0.001501,0.459290,0.001860,96
hidden_rule_drift,0.666667,human_intervention_revision,4,0.407090,0.004162,-0.306654,0.004606,0.390755,0.002159,0.464535,0.001710,96
hidden_rule_drift,0.666667,human_intervention_revision,5,0.407146,0.003583,-0.308865,0.004655,0.393046,0.001849,0.461940,0.002360,96
hidden_rule_drift,0.666667,human_intervention_revision,6,0.407022,0.003355,-0.302768,0.003736,0.389543,0.002087,0.461674,0.001582,96
hidden_rule_drift,0.666667,human_intervention_revision,7,0.408782,0.004008,-0.301655,0.004851,0.386736,0.001964,0.464465,0.002209,96
hidden_rule_drift,0.666667,human_intervention_revision,8,0.411588,0.002658,-0.305248,0.003312,0.393785,0.001503,0.465357,0.001555,96
hidden_rule_drift,0.666667,human_intervention_revision,9,0.409127,0.004384,-0.304706,0.005190,0.390328,0.002005,0.462942,0.001931,96
hidden_rule_drift,0.666667,proposed_intervention_violation_revision_v4_1,0,0.534514,0.003538,0.092585,0.003686,0.294295,0.002010,0.351525,0.001948,96
hidden_rule_drift,0.666667,proposed_intervention_violation_revision_v4_1,1,0.534001,0.003379,0.096027,0.003981,0.292031,0.001737,0.353549,0.002463,96
hidden_rule_drift,0.666667,proposed_intervention_violation_revision_v4_1,2,0.525148,0.003386,0.088604,0.004161,0.294248,0.002046,0.349991,0.001892,96
hidden_rule_drift,0.666667,proposed_intervention_violation_revision_v4_1,3,0.531947,0.003150,0.094880,0.004549,0.293371,0.001944,0.349850,0.002238,96
hidden_rule_drift,0.666667,proposed_intervention_violation_revision_v4_1,4,0.523599,0.004374,0.081556,0.005012,0.293501,0.001827,0.354178,0.001990,96
hidden_rule_drift,0.666667,proposed_intervention_violation_revision_v4_1,5,0.532340,0.003440,0.090342,0.004706,0.294251,0.002343,0.354040,0.002425,96
hidden_rule_drift,0.666667,proposed_intervention_violation_revision_v4_1,6,0.524109,0.002424,0.082966,0.003205,0.292689,0.002182,0.354413,0.001920,96
hidden_rule_drift,0.666667,proposed_intervention_violation_revision_v4_1,7,0.531699,0.003517,0.092868,0.003685,0.291678,0.001996,0.351329,0.001861,96
hidden_rule_drift,0.666667,proposed_intervention_violation_revision_v4_1,8,0.527133,0.002910,0.083379,0.003324,0.295682,0.001886,0.352500,0.002477,96
hidden_rule_drift,0.666667,proposed_intervention_violation_revision_v4_1,9,0.527627,0.003327,0.086103,0.003829,0.294129,0.001935,0.352412,0.002034,96
hidden_rule_drift,0.666667,scalar_uncertainty_trigger,0,0.298949,0.003645,-0.705988,0.003643,0.500460,0.001890,0.606916,0.001585,96
hidden_rule_drift,0.666667,scalar_uncertainty_trigger,1,0.299934,0.004344,-0.705085,0.005372,0.505231,0.002017,0.603414,0.001817,96
hidden_rule_drift,0.666667,scalar_uncertainty_trigger,2,0.300505,0.003309,-0.705186,0.003814,0.503980,0.001946,0.605653,0.002250,96
hidden_rule_drift,0.666667,scalar_uncertainty_trigger,3,0.295804,0.003573,-0.710396,0.004289,0.505765,0.002202,0.604269,0.001976,96
hidden_rule_drift,0.666667,scalar_uncertainty_trigger,4,0.296603,0.003310,-0.714787,0.003985,0.507100,0.002689,0.609446,0.001909,96
hidden_rule_drift,0.666667,scalar_uncertainty_trigger,5,0.294142,0.003154,-0.711007,0.004386,0.503816,0.001970,0.603688,0.001991,96
hidden_rule_drift,0.666667,scalar_uncertainty_trigger,6,0.295842,0.003205,-0.712702,0.003874,0.506029,0.001699,0.602941,0.001964,96
hidden_rule_drift,0.666667,scalar_uncertainty_trigger,7,0.295617,0.004171,-0.709562,0.005685,0.504590,0.001689,0.605422,0.001610,96
hidden_rule_drift,0.666667,scalar_uncertainty_trigger,8,0.295637,0.003561,-0.709890,0.003891,0.506188,0.001897,0.604669,0.001765,96
hidden_rule_drift,0.666667,scalar_uncertainty_trigger,9,0.295326,0.003728,-0.712925,0.004447,0.505733,0.001516,0.607341,0.001720,96
hidden_rule_drift,0.833333,causal_intervention_belief_revision_v5,0,0.613442,0.003169,0.492426,0.004658,0.144683,0.001925,0.238458,0.001739,96
hidden_rule_drift,0.833333,causal_intervention_belief_revision_v5,1,0.610070,0.003157,0.491416,0.003904,0.144727,0.002027,0.237668,0.002133,96
hidden_rule_drift,0.833333,causal_intervention_belief_revision_v5,2,0.608182,0.003600,0.490069,0.004522,0.145938,0.001840,0.237070,0.002524,96
hidden_rule_drift,0.833333,causal_intervention_belief_revision_v5,3,0.606096,0.004828,0.485769,0.006269,0.146220,0.002259,0.236701,0.001865,96
hidden_rule_drift,0.833333,causal_intervention_belief_revision_v5,4,0.611065,0.003066,0.492077,0.003453,0.141433,0.001737,0.239086,0.001651,96
hidden_rule_drift,0.833333,causal_intervention_belief_revision_v5,5,0.608023,0.004226,0.488813,0.005157,0.143071,0.001783,0.238261,0.002122,96
hidden_rule_drift,0.833333,causal_intervention_belief_revision_v5,6,0.607322,0.003699,0.490375,0.004471,0.142640,0.002031,0.236715,0.001899,96
hidden_rule_drift,0.833333,causal_intervention_belief_revision_v5,7,0.607401,0.003456,0.489221,0.003677,0.144232,0.001694,0.238500,0.001766,96
hidden_rule_drift,0.833333,causal_intervention_belief_revision_v5,8,0.614500,0.003497,0.497690,0.004590,0.141847,0.002271,0.235248,0.002024,96
hidden_rule_drift,0.833333,causal_intervention_belief_revision_v5,9,0.612664,0.002922,0.490123,0.003218,0.150406,0.001762,0.235895,0.002071,96
hidden_rule_drift,0.833333,human_intervention_revision,0,0.412894,0.003768,-0.303557,0.005050,0.399469,0.002236,0.466149,0.001777,96
hidden_rule_drift,0.833333,human_intervention_revision,1,0.400756,0.003554,-0.315154,0.004395,0.397897,0.002306,0.468978,0.001599,96
hidden_rule_drift,0.833333,human_intervention_revision,2,0.402590,0.003049,-0.312970,0.004321,0.397725,0.002019,0.466851,0.001593,96
hidden_rule_drift,0.833333,human_intervention_revision,3,0.404023,0.003461,-0.309708,0.004161,0.399060,0.001501,0.463724,0.001860,96
hidden_rule_drift,0.833333,human_intervention_revision,4,0.400756,0.004162,-0.314254,0.004606,0.397088,0.002159,0.468968,0.001710,96
hidden_rule_drift,0.833333,human_intervention_revision,5,0.400812,0.003583,-0.316465,0.004655,0.399379,0.001849,0.466374,0.002360,96
hidden_rule_drift,0.833333,human_intervention_revision,6,0.400688,0.003355,-0.310368,0.003736,0.395876,0.002087,0.466107,0.001582,96
hidden_rule_drift,0.833333,human_intervention_revision,7,0.402449,0.004008,-0.309255,0.004851,0.393070,0.001964,0.468898,0.002209,96
hidden_rule_drift,0.833333,human_intervention_revision,8,0.405255,0.002658,-0.312848,0.003312,0.400119,0.001503,0.469790,0.001555,96
hidden_rule_drift,0.833333,human_intervention_revision,9,0.402794,0.004384,-0.312306,0.005190,0.396661,0.002005,0.467375,0.001931,96
hidden_rule_drift,0.833333,proposed_intervention_violation_revision_v4_1,0,0.530097,0.003538,0.087285,0.003686,0.298712,0.002010,0.354617,0.001948,96
hidden_rule_drift,0.833333,proposed_intervention_violation_revision_v4_1,1,0.529584,0.003379,0.090727,0.003981,0.296448,0.001737,0.356640,0.002463,96
hidden_rule_drift,0.833333,proposed_intervention_violation_revision_v4_1,2,0.520732,0.003386,0.083304,0.004161,0.298665,0.002046,0.353082,0.001892,96
hidden_rule_drift,0.833333,proposed_intervention_violation_revision_v4_1,3,0.527531,0.003150,0.089580,0.004549,0.297787,0.001944,0.352942,0.002238,96
hidden_rule_drift,0.833333,proposed_intervention_violation_revision_v4_1,4,0.519182,0.004374,0.076256,0.005012,0.297918,0.001827,0.357270,0.001990,96
hidden_rule_drift,0.833333,proposed_intervention_violation_revision_v4_1,5,0.527924,0.003440,0.085042,0.004706,0.298668,0.002343,0.357132,0.002425,96
hidden_rule_drift,0.833333,proposed_intervention_violation_revision_v4_1,6,0.519692,0.002424,0.077666,0.003205,0.297106,0.002182,0.357505,0.001920,96
hidden_rule_drift,0.833333,proposed_intervention_violation_revision_v4_1,7,0.527283,0.003517,0.087568,0.003685,0.296095,0.001996,0.354421,0.001861,96
hidden_rule_drift,0.833333,proposed_intervention_violation_revision_v4_1,8,0.522716,0.002910,0.078079,0.003324,0.300099,0.001886,0.355591,0.002477,96
hidden_rule_drift,0.833333,proposed_intervention_violation_revision_v4_1,9,0.523210,0.003327,0.080803,0.003829,0.298545,0.001935,0.355503,0.002034,96
hidden_rule_drift,0.833333,scalar_uncertainty_trigger,0,0.290649,0.003645,-0.715948,0.003643,0.508760,0.001890,0.612726,0.001585,96
hidden_rule_drift,0.833333,scalar_uncertainty_trigger,1,0.291634,0.004344,-0.715045,0.005372,0.513531,0.002017,0.609224,0.001817,96
hidden_rule_drift,0.833333,scalar_uncertainty_trigger,2,0.292205,0.003309,-0.715146,0.003814,0.512280,0.001946,0.611463,0.002250,96
hidden_rule_drift,0.833333,scalar_uncertainty_trigger,3,0.287504,0.003573,-0.720356,0.004289,0.514065,0.002202,0.610079,0.001976,96
hidden_rule_drift,0.833333,scalar_uncertainty_trigger,4,0.288303,0.003310,-0.724747,0.003985,0.515400,0.002689,0.615256,0.001909,96
hidden_rule_drift,0.833333,scalar_uncertainty_trigger,5,0.285842,0.003154,-0.720967,0.004386,0.512116,0.001970,0.609498,0.001991,96
hidden_rule_drift,0.833333,scalar_uncertainty_trigger,6,0.287542,0.003205,-0.722662,0.003874,0.514329,0.001699,0.608751,0.001964,96
hidden_rule_drift,0.833333,scalar_uncertainty_trigger,7,0.287317,0.004171,-0.719522,0.005685,0.512890,0.001689,0.611232,0.001610,96
hidden_rule_drift,0.833333,scalar_uncertainty_trigger,8,0.287337,0.003561,-0.719850,0.003891,0.514488,0.001897,0.610479,0.001765,96
hidden_rule_drift,0.833333,scalar_uncertainty_trigger,9,0.287026,0.003728,-0.722885,0.004447,0.514033,0.001516,0.613151,0.001720,96
hidden_rule_drift,1.000000,causal_intervention_belief_revision_v5,0,0.604719,0.003169,0.464137,0.004658,0.146349,0.001925,0.256425,0.001739,96
hidden_rule_drift,1.000000,causal_intervention_belief_revision_v5,1,0.601348,0.003157,0.463127,0.003904,0.146394,0.002027,0.255635,0.002133,96
hidden_rule_drift,1.000000,causal_intervention_belief_revision_v5,2,0.599460,0.003600,0.461780,0.004522,0.147605,0.001840,0.255037,0.002524,96
hidden_rule_drift,1.000000,causal_intervention_belief_revision_v5,3,0.597373,0.004828,0.457480,0.006269,0.147887,0.002259,0.254668,0.001865,96
hidden_rule_drift,1.000000,causal_intervention_belief_revision_v5,4,0.602342,0.003066,0.463788,0.003453,0.143099,0.001737,0.257053,0.001651,96
hidden_rule_drift,1.000000,causal_intervention_belief_revision_v5,5,0.599300,0.004226,0.460524,0.005157,0.144737,0.001783,0.256228,0.002122,96
hidden_rule_drift,1.000000,causal_intervention_belief_revision_v5,6,0.598599,0.003699,0.462087,0.004471,0.144306,0.002031,0.254682,0.001899,96
hidden_rule_drift,1.000000,causal_intervention_belief_revision_v5,7,0.598678,0.003456,0.460932,0.003677,0.145898,0.001694,0.256466,0.001766,96
hidden_rule_drift,1.000000,causal_intervention_belief_revision_v5,8,0.605777,0.003497,0.469401,0.004590,0.143514,0.002271,0.253215,0.002024,96
hidden_rule_drift,1.000000,causal_intervention_belief_revision_v5,9,0.603941,0.002922,0.461834,0.003218,0.152073,0.001762,0.253862,0.002071,96
hidden_rule_drift,1.000000,human_intervention_revision,0,0.399505,0.003768,-0.337418,0.005050,0.405802,0.002236,0.487382,0.001777,96
hidden_rule_drift,1.000000,human_intervention_revision,1,0.387367,0.003554,-0.349016,0.004397,0.404231,0.002306,0.490212,0.001599,96
hidden_rule_drift,1.000000,human_intervention_revision,2,0.389201,0.003049,-0.346826,0.004320,0.404059,0.002019,0.488084,0.001593,96
hidden_rule_drift,1.000000,human_intervention_revision,3,0.390634,0.003461,-0.343593,0.004168,0.405393,0.001501,0.484957,0.001860,96
hidden_rule_drift,1.000000,human_intervention_revision,4,0.387367,0.004162,-0.348100,0.004606,0.403421,0.002159,0.490201,0.001710,96
hidden_rule_drift,1.000000,human_intervention_revision,5,0.387423,0.003583,-0.350319,0.004655,0.405713,0.001849,0.487607,0.002360,96
hidden_rule_drift,1.000000,human_intervention_revision,6,0.387299,0.003355,-0.344241,0.003737,0.402209,0.002087,0.487341,0.001582,96
hidden_rule_drift,1.000000,human_intervention_revision,7,0.389059,0.004008,-0.343125,0.004852,0.399403,0.001964,0.490131,0.002209,96
hidden_rule_drift,1.000000,human_intervention_revision,8,0.391866,0.002658,-0.346702,0.003310,0.406452,0.001503,0.491023,0.001555,96
hidden_rule_drift,1.000000,human_intervention_revision,9,0.389405,0.004384,-0.346172,0.005188,0.402995,0.002005,0.488609,0.001931,96
hidden_rule_drift,1.000000,proposed_intervention_violation_revision_v4_1,0,0.518625,0.003538,0.055725,0.003686,0.303128,0.002010,0.374509,0.001948,96
hidden_rule_drift,1.000000,proposed_intervention_violation_revision_v4_1,1,0.518111,0.003379,0.059167,0.003981,0.300864,0.001737,0.376532,0.002463,96
hidden_rule_drift,1.000000,proposed_intervention_violation_revision_v4_1,2,0.509259,0.003386,0.051745,0.004161,0.303081,0.002046,0.372974,0.001892,96
hidden_rule_drift,1.000000,proposed_intervention_violation_revision_v4_1,3,0.516058,0.003150,0.058020,0.004549,0.302204,0.001944,0.372833,0.002238,96
hidden_rule_drift,1.000000,proposed_intervention_violation_revision_v4_1,4,0.507709,0.004374,0.044696,0.005012,0.302335,0.001827,0.377162,0.001990,96
hidden_rule_drift,1.000000,proposed_intervention_violation_revision_v4_1,5,0.516451,0.003440,0.053482,0.004706,0.303084,0.002343,0.377023,0.002425,96
hidden_rule_drift,1.000000,proposed_intervention_violation_revision_v4_1,6,0.508219,0.002424,0.046106,0.003205,0.301522,0.002182,0.377396,0.001920,96
hidden_rule_drift,1.000000,proposed_intervention_violation_revision_v4_1,7,0.515810,0.003517,0.056008,0.003685,0.300511,0.001996,0.374313,0.001861,96
hidden_rule_drift,1.000000,proposed_intervention_violation_revision_v4_1,8,0.511243,0.002910,0.046519,0.003324,0.304515,0.001886,0.375483,0.002477,96
hidden_rule_drift,1.000000,proposed_intervention_violation_revision_v4_1,9,0.511737,0.003327,0.049243,0.003829,0.302962,0.001935,0.375395,0.002034,96
hidden_rule_drift,1.000000,scalar_uncertainty_trigger,0,0.275293,0.003645,-0.752346,0.003643,0.517060,0.001890,0.635336,0.001585,96
hidden_rule_drift,1.000000,scalar_uncertainty_trigger,1,0.276278,0.004344,-0.751448,0.005377,0.521831,0.002017,0.631834,0.001817,96
hidden_rule_drift,1.000000,scalar_uncertainty_trigger,2,0.276849,0.003309,-0.751564,0.003820,0.520580,0.001946,0.634073,0.002250,96
hidden_rule_drift,1.000000,scalar_uncertainty_trigger,3,0.272148,0.003573,-0.756765,0.004294,0.522365,0.002202,0.632689,0.001976,96
hidden_rule_drift,1.000000,scalar_uncertainty_trigger,4,0.272947,0.003310,-0.761115,0.003989,0.523700,0.002689,0.637866,0.001909,96
hidden_rule_drift,1.000000,scalar_uncertainty_trigger,5,0.270486,0.003154,-0.757366,0.004386,0.520416,0.001970,0.632108,0.001991,96
hidden_rule_drift,1.000000,scalar_uncertainty_trigger,6,0.272186,0.003205,-0.759076,0.003875,0.522629,0.001699,0.631361,0.001964,96
hidden_rule_drift,1.000000,scalar_uncertainty_trigger,7,0.271961,0.004171,-0.755921,0.005687,0.521190,0.001689,0.633842,0.001610,96
hidden_rule_drift,1.000000,scalar_uncertainty_trigger,8,0.271981,0.003561,-0.756251,0.003890,0.522788,0.001897,0.633089,0.001765,96
hidden_rule_drift,1.000000,scalar_uncertainty_trigger,9,0.271670,0.003728,-0.759318,0.004447,0.522333,0.001516,0.635761,0.001720,96
intervention_ambiguity,0.000000,causal_intervention_belief_revision_v5,0,0.621775,0.003169,0.502426,0.004658,0.136349,0.001925,0.232625,0.001739,96
intervention_ambiguity,0.000000,causal_intervention_belief_revision_v5,1,0.618404,0.003157,0.501416,0.003904,0.136394,0.002027,0.231835,0.002133,96
intervention_ambiguity,0.000000,causal_intervention_belief_revision_v5,2,0.616516,0.003600,0.500069,0.004522,0.137605,0.001840,0.231237,0.002524,96
intervention_ambiguity,0.000000,causal_intervention_belief_revision_v5,3,0.614429,0.004828,0.495769,0.006269,0.137887,0.002259,0.230868,0.001865,96
intervention_ambiguity,0.000000,causal_intervention_belief_revision_v5,4,0.619398,0.003066,0.502077,0.003453,0.133099,0.001737,0.233253,0.001651,96
intervention_ambiguity,0.000000,causal_intervention_belief_revision_v5,5,0.616356,0.004226,0.498813,0.005157,0.134737,0.001783,0.232428,0.002122,96
intervention_ambiguity,0.000000,causal_intervention_belief_revision_v5,6,0.615655,0.003699,0.500375,0.004471,0.134306,0.002031,0.230882,0.001899,96
intervention_ambiguity,0.000000,causal_intervention_belief_revision_v5,7,0.615734,0.003456,0.499221,0.003677,0.135898,0.001694,0.232666,0.001766,96
intervention_ambiguity,0.000000,causal_intervention_belief_revision_v5,8,0.622833,0.003497,0.507690,0.004590,0.133514,0.002271,0.229415,0.002024,96
intervention_ambiguity,0.000000,causal_intervention_belief_revision_v5,9,0.620997,0.002922,0.500123,0.003218,0.142073,0.001762,0.230062,0.002071,96
intervention_ambiguity,0.000000,human_intervention_revision,0,0.444561,0.003768,-0.265557,0.005050,0.367802,0.002236,0.443982,0.001777,96
intervention_ambiguity,0.000000,human_intervention_revision,1,0.432423,0.003554,-0.277154,0.004395,0.366231,0.002306,0.446812,0.001599,96
intervention_ambiguity,0.000000,human_intervention_revision,2,0.434257,0.003049,-0.274970,0.004321,0.366059,0.002019,0.444684,0.001593,96
